CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_OPENING_PRICE,CH_PREVIOUS_CLS_PRICE,CH_SERIES,CH_SYMBOL,CH_TIMESTAMP,CH_TOTAL_TRADES,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,COP_DELIV_PERC,COP_DELIV_QTY,VWAP,mTIMESTAMP
2498.05,2497.2,2500,2494.3,EQ,DEEPAKNTR,2024-12-31T18:30:00.000Z,8788,54938,137436864,2516.6,2484.35,29.59,16254,2501.67,01-Jan-2025
2515.2,2517,2498.5,2498.05,EQ,DEEPAKNTR,2025-01-01T18:30:00.000Z,10081,73027,182554233.45,2519,2477.45,34.74,25370,2499.82,02-Jan-2025
2452.7,2449,2515.2,2515.2,EQ,DEEPAKNTR,2025-01-02T18:30:00.000Z,26005,653753,1613864730.8,2527.35,2445,70.41,460330,2468.62,03-Jan-2025
2421,2416.6,2445,2452.7,EQ,DEEPAKNTR,2025-01-05T18:30:00.000Z,24733,231747,565252472.3,2468.05,2413.55,39.54,91628,2439.09,06-Jan-2025
2459.75,2455,2420,2421,EQ,DEEPAKNTR,2025-01-06T18:30:00.000Z,14904,147824,362008543.75,2467.85,2416.6,33.8,49971,2448.92,07-Jan-2025
2436.65,2438,2456.05,2459.75,EQ,DEEPAKNTR,2025-01-07T18:30:00.000Z,16518,116130,282251107.9,2456.05,2402,37.33,43352,2430.48,08-Jan-2025
2458.5,2459.9,2453.8,2436.65,EQ,DEEPAKNTR,2025-01-08T18:30:00.000Z,40795,536319,1328667019.2,2509.2,2438.05,31.81,170579,2477.38,09-Jan-2025
2418.75,2412,2455,2458.5,EQ,DEEPAKNTR,2025-01-09T18:30:00.000Z,20156,196812,477455020.05,2462.1,2403,46.18,90879,2425.94,10-Jan-2025
2327.85,2320,2380,2418.75,EQ,DEEPAKNTR,2025-01-12T18:30:00.000Z,19730,166330,391895147.85,2400.4,2319,35.5,59048,2356.13,13-Jan-2025
2340.85,2349,2321.35,2327.85,EQ,DEEPAKNTR,2025-01-13T18:30:00.000Z,12982,95029,223135083,2374.7,2321.35,32.72,31091,2348.07,14-Jan-2025
