CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_OPENING_PRICE,CH_PREVIOUS_CLS_PRICE,CH_SERIES,CH_SYMBOL,CH_TIMESTAMP,CH_TOTAL_TRADES,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,COP_DELIV_PERC,COP_DELIV_QTY,VWAP,mTIMESTAMP
896.4,896.65,896,892,EQ,LICI,2024-12-31T18:30:00.000Z,22307,524731,469641988.4,898.3,890,34.82,182733,895.01,01-Jan-2025
902.35,902.5,898,896.4,EQ,LICI,2025-01-01T18:30:00.000Z,23631,601073,541457586.35,904.5,896.05,39.41,236894,900.82,02-Jan-2025
908.4,908,904,902.35,EQ,LICI,2025-01-02T18:30:00.000Z,31725,889032,808376084.15,917.9,902.35,38.33,340807,909.28,03-Jan-2025
875.85,877,908.4,908.4,EQ,LICI,2025-01-05T18:30:00.000Z,50787,1060694,938057850.5,909.9,872.1,49.24,522300,884.38,06-Jan-2025
876.4,876.2,877.9,875.85,EQ,LICI,2025-01-06T18:30:00.000Z,52481,1323119,1155473570.5,885,861.15,26.36,348838,873.3,07-Jan-2025
868.9,869.05,877,876.4,EQ,LICI,2025-01-07T18:30:00.000Z,32294,762531,663894480.35,878.85,867.5,36.15,275677,870.65,08-Jan-2025
843.1,848.5,872,868.9,EQ,LICI,2025-01-08T18:30:00.000Z,65775,1486683,1267563406.9,873.9,839.7,51.76,769528,852.61,09-Jan-2025
839.5,839.55,845,843.1,EQ,LICI,2025-01-09T18:30:00.000Z,45270,1098164,925686036.65,852,835.85,39.32,431814,842.94,10-Jan-2025
808.95,808.5,830,839.5,EQ,LICI,2025-01-12T18:30:00.000Z,76418,1715367,1411962419.6,836.85,807.5,40.14,688561,823.13,13-Jan-2025
825.4,827,815,808.95,EQ,LICI,2025-01-13T18:30:00.000Z,42084,879737,719384867.6,827.75,806.85,37.1,326395,817.73,14-Jan-2025
