date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,20,13,65.00,-1.00,-0.05
2025-02-03,19,12,63.16,0.48,0.03
2025-02-04,20,13,65.00,0.96,0.05
2025-02-05,21,13,61.90,1.31,0.06
2025-02-06,21,13,61.90,1.66,0.08
2025-02-07,21,13,61.90,1.44,0.07
2025-02-10,19,11,57.89,1.25,0.07
2025-02-11,20,12,60.00,1.78,0.09
2025-02-12,21,12,57.14,1.95,0.09
2025-02-13,21,12,57.14,3.54,0.17
2025-02-14,22,13,59.09,3.80,0.17
2025-02-17,20,12,60.00,3.73,0.19
2025-02-18,21,13,61.90,4.76,0.23
2025-02-19,22,13,59.09,4.22,0.19
2025-02-20,22,14,63.64,5.35,0.24
2025-02-21,22,13,59.09,4.62,0.21
2025-02-24,20,11,55.00,4.41,0.22
2025-02-25,21,12,57.14,4.72,0.22
2025-02-27,21,12,57.14,3.95,0.19
2025-02-28,22,13,59.09,4.33,0.20
2025-03-03,20,12,60.00,4.38,0.22
2025-03-04,21,13,61.90,4.69,0.22
2025-03-05,22,14,63.64,5.48,0.25
2025-03-06,22,14,63.64,3.59,0.16
2025-03-07,22,14,63.64,3.47,0.16
2025-03-10,19,12,63.16,2.27,0.12
2025-03-11,20,13,65.00,3.56,0.18
2025-03-12,21,14,66.67,4.07,0.19
2025-03-13,21,15,71.43,4.64,0.22
2025-03-17,18,14,77.78,4.03,0.22
2025-03-18,19,14,73.68,3.30,0.17
2025-03-19,20,14,70.00,2.05,0.10
2025-03-20,20,14,70.00,2.12,0.11
2025-03-21,20,14,70.00,1.45,0.07
2025-03-24,17,13,76.47,1.86,0.11
2025-03-25,18,13,72.22,0.15,0.01
2025-03-26,19,14,73.68,1.03,0.05
2025-03-27,18,14,77.78,1.82,0.10
2025-03-28,17,13,76.47,1.51,0.09
2025-04-01,16,13,81.25,2.73,0.17
2025-04-02,17,14,82.35,2.93,0.17
2025-04-03,17,14,82.35,3.50,0.21
2025-04-04,17,14,82.35,3.51,0.21
2025-04-07,15,11,73.33,0.09,0.01
2025-04-08,16,11,68.75,-1.42,-0.09
2025-04-09,17,12,70.59,-0.77,-0.05
2025-04-11,17,11,64.71,-2.12,-0.12
2025-04-15,16,9,56.25,-4.43,-0.28
2025-04-16,17,10,58.82,-3.79,-0.22
2025-04-17,16,9,56.25,-3.96,-0.25
2025-04-21,13,8,61.54,-2.60,-0.20
2025-04-22,14,9,64.29,-1.97,-0.14
