date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,22,15,68.18,1.74,0.08
2025-02-03,21,15,71.43,4.59,0.22
2025-02-04,22,16,72.73,6.79,0.31
2025-02-05,23,17,73.91,8.64,0.38
2025-02-06,23,18,78.26,10.99,0.48
2025-02-07,23,18,78.26,11.08,0.48
2025-02-10,21,16,76.19,10.13,0.48
2025-02-11,22,17,77.27,12.75,0.58
2025-02-12,22,17,77.27,12.75,0.58
2025-02-13,22,17,77.27,14.56,0.66
2025-02-14,22,17,77.27,13.21,0.60
2025-02-17,20,16,80.00,14.91,0.75
2025-02-18,21,17,80.95,17.70,0.84
2025-02-19,22,18,81.82,18.99,0.86
2025-02-20,22,19,86.36,19.35,0.88
2025-02-21,22,19,86.36,19.36,0.88
2025-02-24,21,18,85.71,19.58,0.93
2025-02-25,22,19,86.36,20.05,0.91
2025-02-27,22,19,86.36,18.74,0.85
2025-02-28,22,19,86.36,24.30,1.10
2025-03-03,20,17,85.00,22.19,1.11
2025-03-04,20,17,85.00,21.62,1.08
2025-03-05,21,17,80.95,18.43,0.88
2025-03-06,21,16,76.19,12.90,0.61
2025-03-07,21,16,76.19,12.03,0.57
2025-03-10,19,13,68.42,9.57,0.50
2025-03-11,20,14,70.00,9.97,0.50
2025-03-12,21,15,71.43,11.36,0.54
2025-03-13,21,16,76.19,14.81,0.71
2025-03-17,19,14,73.68,10.08,0.53
2025-03-18,20,15,75.00,10.25,0.51
2025-03-19,21,16,76.19,10.58,0.50
2025-03-20,21,17,80.95,11.71,0.56
2025-03-21,21,17,80.95,9.15,0.44
2025-03-24,19,15,78.95,7.00,0.37
2025-03-25,20,16,80.00,7.25,0.36
2025-03-26,21,16,76.19,6.60,0.31
2025-03-27,21,16,76.19,5.91,0.28
2025-03-28,21,16,76.19,5.91,0.28
2025-04-01,20,15,75.00,2.57,0.13
2025-04-02,21,16,76.19,3.98,0.19
2025-04-03,21,16,76.19,4.12,0.20
2025-04-04,21,16,76.19,3.70,0.18
2025-04-07,19,15,78.95,10.59,0.56
2025-04-08,20,15,75.00,9.38,0.47
2025-04-09,21,16,76.19,10.07,0.48
2025-04-11,20,15,75.00,6.62,0.33
2025-04-15,19,13,68.42,-0.16,-0.01
2025-04-16,20,13,65.00,-3.51,-0.18
2025-04-17,20,13,65.00,-2.35,-0.12
2025-04-21,17,10,58.82,-3.55,-0.21
2025-04-22,18,11,61.11,-2.41,-0.13
2025-04-23,19,12,63.16,-2.20,-0.12
2025-04-24,19,12,63.16,-1.60,-0.08
2025-04-25,19,12,63.16,-1.69,-0.09
2025-04-28,17,10,58.82,-4.61,-0.27
2025-04-29,18,11,61.11,-3.52,-0.20
2025-04-30,18,11,61.11,-3.52,-0.20
2025-05-02,18,12,66.67,-0.37,-0.02
2025-05-05,16,9,56.25,-6.43,-0.40
2025-05-06,17,9,52.94,-12.07,-0.71
2025-05-07,18,10,55.56,-9.08,-0.50
2025-05-08,18,10,55.56,-15.31,-0.85
2025-05-09,18,10,55.56,-17.51,-0.97
2025-05-12,17,10,58.82,-15.68,-0.92
2025-05-13,18,10,55.56,-18.14,-1.01
2025-05-14,19,10,52.63,-21.59,-1.14
2025-05-15,20,11,55.00,-20.59,-1.03
2025-05-16,20,12,60.00,-15.84,-0.79
2025-05-19,19,12,63.16,-12.12,-0.64
2025-05-20,20,12,60.00,-12.00,-0.60
2025-05-21,21,13,61.90,-11.77,-0.56
2025-05-22,21,12,57.14,-14.46,-0.69
2025-05-23,21,11,52.38,-16.51,-0.79
2025-05-26,19,9,47.37,-17.73,-0.93
2025-05-27,20,10,50.00,-17.42,-0.87
2025-05-28,21,10,47.62,-18.55,-0.88
2025-05-29,21,11,52.38,-15.59,-0.74
2025-05-30,21,11,52.38,-16.07,-0.77
2025-06-02,21,11,52.38,-15.18,-0.72
2025-06-03,22,12,54.55,-14.70,-0.67
2025-06-04,23,13,56.52,-13.61,-0.59
2025-06-05,23,13,56.52,-10.89,-0.47
2025-06-06,22,13,59.09,-5.25,-0.24
2025-06-09,20,13,65.00,-0.06,-0.00
2025-06-10,21,14,66.67,1.01,0.05
2025-06-11,22,15,68.18,1.43,0.06
2025-06-12,21,14,66.67,0.98,0.05
2025-06-13,21,15,71.43,4.61,0.22
2025-06-16,19,14,73.68,6.19,0.33
2025-06-17,19,14,73.68,6.19,0.33
2025-06-18,20,15,75.00,6.74,0.34
2025-06-19,19,14,73.68,5.08,0.27
2025-06-20,19,15,78.95,6.95,0.37
2025-06-23,17,15,88.24,9.78,0.58
2025-06-24,18,15,83.33,10.99,0.61
2025-06-25,19,16,84.21,11.60,0.61
2025-06-26,19,16,84.21,12.19,0.64
2025-06-27,19,16,84.21,12.44,0.65
2025-06-30,17,15,88.24,12.86,0.76
2025-07-01,18,15,83.33,11.04,0.61
2025-07-02,19,16,84.21,12.16,0.64
2025-07-03,19,16,84.21,11.61,0.61
2025-07-04,18,15,83.33,11.13,0.62
2025-07-07,17,15,88.24,10.58,0.62
2025-07-08,18,15,83.33,9.98,0.55
2025-07-09,19,16,84.21,10.09,0.53
2025-07-10,19,16,84.21,10.63,0.56
2025-07-11,19,16,84.21,9.93,0.52
2025-07-14,18,15,83.33,9.13,0.51
2025-07-15,19,16,84.21,9.66,0.51
2025-07-16,20,16,80.00,6.51,0.33
2025-07-17,20,16,80.00,7.00,0.35
2025-07-18,21,17,80.95,8.11,0.39
2025-07-21,20,16,80.00,5.76,0.29
2025-07-22,20,16,80.00,5.76,0.29
2025-07-23,21,17,80.95,6.46,0.31
2025-07-24,21,17,80.95,6.65,0.32
2025-07-25,21,18,85.71,5.93,0.28
2025-07-28,19,15,78.95,1.69,0.09
2025-07-29,20,16,80.00,2.92,0.15
2025-07-30,21,16,76.19,2.42,0.12
2025-07-31,21,15,71.43,0.98,0.05
2025-08-01,21,16,76.19,3.35,0.16
2025-08-04,20,14,70.00,-0.18,-0.01
2025-08-05,21,15,71.43,1.01,0.05
2025-08-06,22,16,72.73,1.22,0.06
2025-08-07,22,15,68.18,0.38,0.02
2025-08-08,22,16,72.73,1.66,0.08
2025-08-11,20,14,70.00,1.42,0.07
2025-08-12,21,15,71.43,1.79,0.09
2025-08-13,22,15,68.18,-2.51,-0.11
2025-08-14,22,15,68.18,-3.06,-0.14
2025-08-18,19,13,68.42,-0.90,-0.05
2025-08-19,19,13,68.42,-0.90,-0.05
2025-08-20,19,13,68.42,-0.90,-0.05
2025-08-21,19,12,63.16,-0.34,-0.02
2025-08-22,20,13,65.00,-0.05,-0.00
2025-08-25,18,11,61.11,-0.96,-0.05
2025-08-26,19,12,63.16,0.01,0.00
2025-08-28,19,13,68.42,2.69,0.14
2025-08-29,19,13,68.42,1.68,0.09
2025-09-01,17,13,76.47,2.85,0.17
2025-09-02,18,14,77.78,3.17,0.18
2025-09-03,19,15,78.95,3.90,0.21
2025-09-04,19,16,84.21,7.48,0.39
2025-09-05,19,15,78.95,5.97,0.31
2025-09-08,17,14,82.35,5.49,0.32
2025-09-09,18,15,83.33,5.93,0.33
2025-09-10,19,16,84.21,6.20,0.33
2025-09-11,18,15,83.33,4.91,0.27
2025-09-12,18,15,83.33,5.17,0.29
2025-09-15,17,15,88.24,10.21,0.60
2025-09-16,17,15,88.24,10.21,0.60
2025-09-17,18,16,88.89,10.38,0.58
2025-09-18,18,15,83.33,6.87,0.38
2025-09-19,19,15,78.95,3.41,0.18
2025-09-22,18,14,77.78,0.12,0.01
2025-09-23,19,14,73.68,0.16,0.01
2025-09-24,20,15,75.00,0.79,0.04
2025-09-25,20,14,70.00,-1.87,-0.09
2025-09-26,20,13,65.00,-6.29,-0.31
2025-09-29,19,12,63.16,-6.03,-0.32
2025-09-30,20,12,60.00,-5.82,-0.29
2025-10-01,21,13,61.90,-5.58,-0.27
2025-10-03,20,11,55.00,-7.15,-0.36
2025-10-06,18,10,55.56,-8.40,-0.47
2025-10-07,19,11,57.89,-8.27,-0.44
2025-10-08,20,12,60.00,-8.11,-0.41
2025-10-09,20,12,60.00,-7.18,-0.36
2025-10-10,19,11,57.89,-7.62,-0.40
2025-10-13,18,10,55.56,-8.11,-0.45
2025-10-14,19,11,57.89,-7.96,-0.42
2025-10-15,20,12,60.00,-7.78,-0.39
2025-10-16,20,12,60.00,-8.13,-0.41
2025-10-17,21,13,61.90,-7.60,-0.36
2025-10-20,19,13,68.42,-1.65,-0.09
2025-10-21,20,13,65.00,-3.29,-0.16
2025-10-23,20,14,70.00,-0.93,-0.05
2025-10-24,20,15,75.00,-0.17,-0.01
2025-10-27,18,15,83.33,5.16,0.29
2025-10-28,19,16,84.21,5.36,0.28
2025-10-29,19,16,84.21,5.36,0.28
2025-10-30,19,16,84.21,5.35,0.28
2025-10-31,19,16,84.21,3.02,0.16
2025-11-03,18,16,88.89,4.43,0.25
2025-11-04,19,17,89.47,6.38,0.34
2025-11-06,19,17,89.47,6.48,0.34
2025-11-07,19,17,89.47,6.73,0.35
2025-11-10,18,15,83.33,4.36,0.24
2025-11-11,19,16,84.21,4.79,0.25
2025-11-12,20,17,85.00,5.11,0.26
2025-11-13,20,16,80.00,1.76,0.09
2025-11-14,20,15,75.00,0.38,0.02
2025-11-17,18,13,72.22,-0.61,-0.03
2025-11-18,19,14,73.68,-0.08,-0.00
2025-11-19,20,14,70.00,-0.46,-0.02
2025-11-20,20,14,70.00,-0.49,-0.02
2025-11-21,20,15,75.00,1.40,0.07
2025-11-24,19,13,68.42,-1.62,-0.09
2025-11-25,20,13,65.00,-2.48,-0.12
2025-11-26,21,14,66.67,-2.17,-0.10
2025-11-27,21,14,66.67,-2.00,-0.10
2025-11-28,21,14,66.67,-1.75,-0.08
2025-12-01,19,13,68.42,-0.72,-0.04
2025-12-02,20,14,70.00,-0.52,-0.03
2025-12-03,21,15,71.43,-0.38,-0.02
2025-12-04,21,15,71.43,-0.76,-0.04
2025-12-05,21,14,66.67,-3.44,-0.16
2025-12-08,20,13,65.00,-4.27,-0.21
2025-12-09,21,14,66.67,-4.11,-0.20
2025-12-10,22,15,68.18,-2.98,-0.14
2025-12-11,22,15,68.18,-1.73,-0.08
2025-12-12,22,15,68.18,-1.80,-0.08
2025-12-15,20,15,75.00,2.50,0.13
2025-12-16,21,15,71.43,1.61,0.08
2025-12-17,22,16,72.73,1.77,0.08
2025-12-18,22,16,72.73,1.96,0.09
2025-12-19,22,16,72.73,1.84,0.08
2025-12-22,20,15,75.00,2.48,0.12
2025-12-23,21,16,76.19,2.97,0.14
2025-12-24,22,17,77.27,3.42,0.16
2025-12-26,21,17,80.95,4.87,0.23
2025-12-29,19,15,78.95,3.48,0.18
2025-12-30,20,15,75.00,0.83,0.04
2025-12-31,20,15,75.00,0.83,0.04
2026-01-01,21,16,76.19,1.68,0.08
2026-01-02,21,16,76.19,2.11,0.10
2026-01-05,19,15,78.95,3.21,0.17
2026-01-06,19,15,78.95,3.21,0.17
2026-01-07,20,15,75.00,4.69,0.23
2026-01-08,20,15,75.00,4.39,0.22
2026-01-09,20,15,75.00,4.85,0.24
2026-01-12,18,14,77.78,3.90,0.22
2026-01-13,18,14,77.78,3.90,0.22
2026-01-14,19,14,73.68,2.01,0.11
2026-01-16,18,13,72.22,1.50,0.08
2026-01-19,16,11,68.75,0.70,0.04
2026-01-20,17,12,70.59,1.24,0.07
2026-01-21,18,12,66.67,-1.84,-0.10
2026-01-22,18,12,66.67,-2.13,-0.12
2026-01-23,18,12,66.67,-2.35,-0.13
2026-01-27,17,11,64.71,-5.77,-0.34
2026-01-28,18,11,61.11,-5.40,-0.30
2026-01-29,18,11,61.11,-4.83,-0.27
2026-01-30,18,12,66.67,-1.08,-0.06
2026-02-01,18,12,66.67,-1.72,-0.10
2026-02-02,18,12,66.67,-2.22,-0.12
2026-02-03,19,12,63.16,-6.45,-0.34
2026-02-04,20,13,65.00,-5.75,-0.29
2026-02-05,20,13,65.00,-5.37,-0.27
2026-02-06,21,13,61.90,-12.55,-0.60
2026-02-09,19,12,63.16,-13.22,-0.70
2026-02-10,20,12,60.00,-14.11,-0.71
2026-02-11,21,12,57.14,-21.18,-1.01
2026-02-12,21,11,52.38,-27.03,-1.29
2026-02-13,22,11,50.00,-29.10,-1.32
2026-02-16,21,11,52.38,-26.51,-1.26
2026-02-17,21,11,52.38,-26.51,-1.26
2026-02-18,22,12,54.55,-25.75,-1.17
2026-02-19,22,12,54.55,-25.49,-1.16
2026-02-20,22,12,54.55,-25.24,-1.15
2026-02-23,20,11,55.00,-22.24,-1.11
2026-02-24,21,12,57.14,-21.72,-1.03
2026-02-25,22,12,54.55,-21.73,-0.99
2026-02-26,23,13,56.52,-20.76,-0.90
2026-02-27,23,13,56.52,-16.87,-0.73
2026-03-02,21,12,57.14,-17.98,-0.86
2026-03-04,21,12,57.14,-16.89,-0.80
