date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,22,19,86.36,37.53,1.71
2025-02-03,21,19,90.48,34.91,1.66
2025-02-04,22,20,90.91,36.86,1.68
2025-02-05,23,21,91.30,37.74,1.64
2025-02-06,23,21,91.30,37.76,1.64
2025-02-07,23,20,86.96,42.75,1.86
2025-02-10,21,18,85.71,40.31,1.92
2025-02-11,22,18,81.82,35.15,1.60
2025-02-12,23,18,78.26,32.44,1.41
2025-02-13,23,18,78.26,29.68,1.29
2025-02-14,23,18,78.26,27.48,1.19
2025-02-17,20,15,75.00,22.49,1.12
2025-02-18,21,16,76.19,24.79,1.18
2025-02-19,22,17,77.27,27.06,1.23
2025-02-20,22,17,77.27,27.53,1.25
2025-02-21,22,17,77.27,25.56,1.16
2025-02-24,20,17,85.00,21.23,1.06
2025-02-25,21,18,85.71,22.02,1.05
2025-02-27,21,18,85.71,21.74,1.04
2025-02-28,21,18,85.71,21.93,1.04
2025-03-03,19,15,78.95,17.06,0.90
2025-03-04,19,15,78.95,16.16,0.85
2025-03-05,20,16,80.00,17.17,0.86
2025-03-06,20,15,75.00,10.97,0.55
2025-03-07,20,14,70.00,9.22,0.46
2025-03-10,18,13,72.22,1.25,0.07
2025-03-11,19,14,73.68,1.90,0.10
2025-03-12,20,14,70.00,6.72,0.34
2025-03-13,20,14,70.00,10.77,0.54
2025-03-17,18,13,72.22,10.73,0.60
2025-03-18,19,14,73.68,14.39,0.76
2025-03-19,20,15,75.00,16.55,0.83
2025-03-20,20,14,70.00,14.43,0.72
2025-03-21,20,14,70.00,14.08,0.70
2025-03-24,18,12,66.67,13.32,0.74
2025-03-25,19,13,68.42,17.20,0.91
2025-03-26,20,13,65.00,17.98,0.90
2025-03-27,20,13,65.00,17.57,0.88
2025-03-28,20,13,65.00,19.13,0.96
2025-04-01,19,13,68.42,19.65,1.03
2025-04-02,20,14,70.00,20.53,1.03
2025-04-03,20,13,65.00,15.90,0.79
2025-04-04,20,13,65.00,15.43,0.77
2025-04-07,18,13,72.22,20.06,1.11
2025-04-08,19,13,68.42,31.13,1.64
2025-04-09,20,13,65.00,33.72,1.69
2025-04-11,18,12,66.67,28.25,1.57
2025-04-15,17,11,64.71,24.58,1.45
2025-04-16,18,11,61.11,25.20,1.40
2025-04-17,18,11,61.11,22.67,1.26
2025-04-21,15,9,60.00,17.42,1.16
2025-04-22,16,10,62.50,18.24,1.14
2025-04-23,17,11,64.71,19.05,1.12
2025-04-24,16,10,62.50,15.17,0.95
2025-04-25,16,11,68.75,15.11,0.94
2025-04-28,14,9,64.29,13.29,0.95
2025-04-29,15,10,66.67,14.43,0.96
2025-04-30,15,10,66.67,14.43,0.96
2025-05-02,15,9,60.00,13.13,0.88
2025-05-05,13,8,61.54,15.58,1.20
2025-05-06,14,9,64.29,16.39,1.17
2025-05-07,15,10,66.67,19.10,1.27
2025-05-08,15,10,66.67,13.60,0.91
2025-05-09,15,11,73.33,11.13,0.74
2025-05-12,15,11,73.33,19.30,1.29
2025-05-13,16,11,68.75,9.84,0.61
2025-05-14,17,11,64.71,9.65,0.57
2025-05-15,18,12,66.67,10.31,0.57
2025-05-16,17,12,70.59,9.69,0.57
2025-05-19,16,10,62.50,9.21,0.58
2025-05-20,17,11,64.71,11.12,0.65
2025-05-21,18,12,66.67,13.02,0.72
2025-05-22,18,11,61.11,12.80,0.71
2025-05-23,18,11,61.11,13.30,0.74
2025-05-26,17,10,58.82,13.22,0.78
2025-05-27,18,11,61.11,13.39,0.74
2025-05-28,19,11,57.89,11.02,0.58
2025-05-29,19,11,57.89,10.26,0.54
2025-05-30,20,12,60.00,11.69,0.58
2025-06-02,19,12,63.16,12.99,0.68
2025-06-03,20,13,65.00,14.10,0.70
2025-06-04,21,14,66.67,14.29,0.68
2025-06-05,21,13,61.90,12.64,0.60
2025-06-06,21,13,61.90,11.26,0.54
2025-06-09,19,13,68.42,1.66,0.09
2025-06-10,20,14,70.00,2.31,0.12
2025-06-11,21,14,66.67,-2.61,-0.12
2025-06-12,21,14,66.67,6.23,0.30
2025-06-13,21,15,71.43,7.83,0.37
