date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,20,14,70.00,-2.50,-0.13
2025-02-03,19,13,68.42,-3.08,-0.16
2025-02-04,20,14,70.00,-2.96,-0.15
2025-02-05,21,15,71.43,-1.94,-0.09
2025-02-06,21,16,76.19,2.53,0.12
2025-02-07,21,16,76.19,1.60,0.08
2025-02-10,18,13,72.22,0.47,0.03
2025-02-11,19,13,68.42,-1.36,-0.07
2025-02-12,20,14,70.00,-0.20,-0.01
2025-02-13,20,15,75.00,5.99,0.30
2025-02-14,20,14,70.00,1.77,0.09
2025-02-17,19,14,73.68,4.05,0.21
2025-02-18,20,14,70.00,5.27,0.26
2025-02-19,21,15,71.43,6.14,0.29
2025-02-20,21,15,71.43,5.74,0.27
2025-02-21,21,15,71.43,6.05,0.29
2025-02-24,19,15,78.95,8.13,0.43
2025-02-25,20,16,80.00,8.25,0.41
2025-02-27,20,17,85.00,8.85,0.44
2025-02-28,19,16,84.21,7.85,0.41
2025-03-03,19,16,84.21,8.12,0.43
2025-03-04,19,16,84.21,6.46,0.34
2025-03-05,19,16,84.21,6.46,0.34
2025-03-06,19,16,84.21,6.51,0.34
2025-03-07,18,15,83.33,6.39,0.35
2025-03-10,16,12,75.00,1.73,0.11
2025-03-11,17,12,70.59,3.17,0.19
2025-03-12,18,13,72.22,3.61,0.20
2025-03-13,19,14,73.68,3.96,0.21
2025-03-17,16,13,81.25,7.31,0.46
2025-03-18,17,14,82.35,7.67,0.45
2025-03-19,18,14,77.78,7.67,0.43
2025-03-20,18,14,77.78,6.59,0.37
2025-03-21,18,15,83.33,5.80,0.32
2025-03-24,16,12,75.00,3.00,0.19
2025-03-25,17,12,70.59,0.28,0.02
2025-03-26,18,13,72.22,0.61,0.03
2025-03-27,18,13,72.22,0.72,0.04
2025-03-28,18,13,72.22,1.35,0.07
2025-04-01,18,13,72.22,1.27,0.07
2025-04-02,19,14,73.68,1.69,0.09
2025-04-03,19,14,73.68,2.07,0.11
2025-04-04,19,14,73.68,1.78,0.09
2025-04-07,19,13,68.42,4.45,0.23
2025-04-08,20,14,70.00,5.19,0.26
2025-04-09,21,15,71.43,5.48,0.26
2025-04-11,20,16,80.00,8.15,0.41
2025-04-15,19,15,78.95,7.62,0.40
2025-04-16,20,16,80.00,9.40,0.47
2025-04-17,20,16,80.00,9.77,0.49
2025-04-21,17,14,82.35,8.79,0.52
2025-04-22,18,14,77.78,6.70,0.37
2025-04-23,18,14,77.78,6.70,0.37
2025-04-24,18,15,83.33,8.51,0.47
2025-04-25,18,16,88.89,11.33,0.63
2025-04-28,16,14,87.50,11.05,0.69
2025-04-29,17,15,88.24,11.94,0.70
2025-04-30,18,16,88.89,13.01,0.72
2025-05-02,18,15,83.33,11.42,0.63
2025-05-05,16,13,81.25,11.17,0.70
2025-05-06,16,13,81.25,11.17,0.70
2025-05-07,17,13,76.47,12.16,0.72
2025-05-08,17,14,82.35,9.90,0.58
2025-05-09,17,14,82.35,13.11,0.77
2025-05-12,16,12,75.00,9.18,0.57
2025-05-13,17,12,70.59,8.75,0.51
2025-05-14,17,12,70.59,8.75,0.51
2025-05-15,18,12,66.67,7.74,0.43
2025-05-16,18,12,66.67,8.04,0.45
2025-05-19,17,11,64.71,5.57,0.33
2025-05-20,18,12,66.67,7.51,0.42
2025-05-21,19,12,63.16,7.92,0.42
2025-05-22,19,11,57.89,3.71,0.20
2025-05-23,19,11,57.89,6.75,0.36
2025-05-26,18,9,50.00,3.22,0.18
2025-05-27,19,10,52.63,4.25,0.22
2025-05-28,20,11,55.00,5.26,0.26
2025-05-29,20,11,55.00,4.47,0.22
2025-05-30,20,11,55.00,3.70,0.19
2025-06-02,19,11,57.89,4.05,0.21
2025-06-03,20,12,60.00,4.94,0.25
2025-06-04,21,13,61.90,5.16,0.25
2025-06-05,21,12,57.14,5.33,0.25
2025-06-06,22,13,59.09,6.22,0.28
2025-06-09,20,12,60.00,1.83,0.09
2025-06-10,21,13,61.90,2.74,0.13
2025-06-11,22,14,63.64,3.15,0.14
2025-06-12,22,14,63.64,3.48,0.16
2025-06-13,22,15,68.18,6.56,0.30
2025-06-16,21,15,71.43,8.18,0.39
2025-06-17,22,15,68.18,8.20,0.37
2025-06-18,22,15,68.18,8.20,0.37
2025-06-19,22,14,63.64,4.23,0.19
2025-06-20,22,14,63.64,3.30,0.15
2025-06-23,20,14,70.00,3.55,0.18
2025-06-24,21,15,71.43,4.71,0.22
2025-06-25,22,16,72.73,5.06,0.23
2025-06-26,22,17,77.27,8.31,0.38
2025-06-27,22,17,77.27,7.98,0.36
2025-06-30,20,14,70.00,6.01,0.30
2025-07-01,21,15,71.43,6.44,0.31
2025-07-02,21,15,71.43,6.44,0.31
2025-07-03,21,15,71.43,6.46,0.31
2025-07-04,20,14,70.00,5.57,0.28
2025-07-07,18,13,72.22,3.43,0.19
2025-07-08,19,14,73.68,3.56,0.19
2025-07-09,20,15,75.00,3.79,0.19
2025-07-10,20,15,75.00,3.43,0.17
2025-07-11,20,14,70.00,1.27,0.06
2025-07-14,18,13,72.22,0.25,0.01
2025-07-15,19,13,68.42,-0.26,-0.01
2025-07-16,20,14,70.00,0.30,0.02
2025-07-17,20,14,70.00,-0.67,-0.03
2025-07-18,20,15,75.00,-0.43,-0.02
