date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,22,4,18.18,-0.06,-0.00
2025-02-03,21,4,19.05,-2.72,-0.13
2025-02-04,22,4,18.18,-2.49,-0.11
2025-02-05,23,5,21.74,-2.30,-0.10
2025-02-06,23,5,21.74,3.29,0.14
2025-02-07,23,5,21.74,1.20,0.05
2025-02-10,21,6,28.57,7.46,0.36
2025-02-11,22,6,27.27,4.50,0.20
2025-02-12,23,6,26.09,2.31,0.10
2025-02-13,23,6,26.09,7.10,0.31
2025-02-14,23,6,26.09,4.80,0.21
2025-02-17,21,6,28.57,6.28,0.30
2025-02-18,22,6,27.27,7.26,0.33
2025-02-19,23,6,26.09,7.28,0.32
2025-02-20,23,7,30.43,8.15,0.35
2025-02-21,23,7,30.43,11.90,0.52
2025-02-24,21,7,33.33,10.98,0.52
2025-02-25,22,7,31.82,10.08,0.46
2025-02-27,22,7,31.82,11.13,0.51
2025-02-28,22,7,31.82,10.45,0.47
2025-03-03,20,6,30.00,5.51,0.28
2025-03-04,20,6,30.00,8.21,0.41
2025-03-05,21,7,33.33,11.19,0.53
2025-03-06,21,8,38.10,13.39,0.64
2025-03-07,21,8,38.10,13.63,0.65
2025-03-10,19,7,36.84,13.56,0.71
2025-03-11,20,7,35.00,13.17,0.66
2025-03-12,21,7,33.33,14.93,0.71
2025-03-13,21,7,33.33,17.35,0.83
2025-03-17,18,6,33.33,14.55,0.81
2025-03-18,19,6,31.58,14.44,0.76
2025-03-19,20,6,30.00,15.52,0.78
2025-03-20,20,7,35.00,14.83,0.74
2025-03-21,20,7,35.00,14.22,0.71
2025-03-24,18,5,27.78,7.76,0.43
2025-03-25,19,5,26.32,8.08,0.43
2025-03-26,20,5,25.00,6.57,0.33
2025-03-27,20,5,25.00,7.25,0.36
2025-03-28,20,5,25.00,8.93,0.45
2025-04-01,19,5,26.32,7.61,0.40
2025-04-02,20,5,25.00,8.36,0.42
2025-04-03,20,5,25.00,7.67,0.38
2025-04-04,20,4,20.00,5.13,0.26
2025-04-07,18,2,11.11,-6.85,-0.38
2025-04-08,19,2,10.53,-5.69,-0.30
2025-04-09,20,3,15.00,-2.50,-0.12
2025-04-11,19,3,15.79,-6.15,-0.32
2025-04-15,18,2,11.11,-5.39,-0.30
2025-04-16,19,3,15.79,-5.02,-0.26
2025-04-17,19,3,15.79,-4.52,-0.24
2025-04-21,16,2,12.50,-2.21,-0.14
2025-04-22,17,3,17.65,-1.11,-0.07
2025-04-23,18,4,22.22,-0.88,-0.05
2025-04-24,18,4,22.22,0.10,0.01
2025-04-25,18,4,22.22,2.27,0.13
2025-04-28,16,4,25.00,0.55,0.03
2025-04-29,17,4,23.53,3.18,0.19
2025-04-30,18,4,22.22,2.60,0.14
2025-05-02,18,4,22.22,0.97,0.05
2025-05-05,16,4,25.00,8.85,0.55
2025-05-06,17,4,23.53,9.33,0.55
2025-05-07,18,5,27.78,11.66,0.65
2025-05-08,18,5,27.78,13.25,0.74
2025-05-09,18,4,22.22,8.32,0.46
2025-05-12,17,4,23.53,10.94,0.64
2025-05-13,17,4,23.53,10.94,0.64
2025-05-14,18,4,22.22,9.17,0.51
2025-05-15,19,5,26.32,11.05,0.58
2025-05-16,19,4,21.05,11.84,0.62
2025-05-19,18,4,22.22,9.73,0.54
2025-05-20,19,4,21.05,9.46,0.50
2025-05-21,20,5,25.00,11.02,0.55
2025-05-22,20,4,20.00,11.33,0.57
2025-05-23,20,3,15.00,11.25,0.56
2025-05-26,18,3,16.67,12.29,0.68
2025-05-27,19,3,15.79,11.81,0.62
2025-05-28,20,3,15.00,11.24,0.56
2025-05-29,20,3,15.00,7.84,0.39
2025-05-30,20,3,15.00,8.92,0.45
2025-06-02,19,3,15.79,7.81,0.41
2025-06-03,20,3,15.00,7.84,0.39
2025-06-04,21,3,14.29,6.75,0.32
2025-06-05,21,3,14.29,6.60,0.31
2025-06-06,21,2,9.52,3.69,0.18
2025-06-09,19,2,10.53,2.59,0.14
2025-06-10,20,2,10.00,2.86,0.14
2025-06-11,21,3,14.29,3.16,0.15
2025-06-12,22,4,18.18,3.43,0.16
2025-06-13,22,4,18.18,3.15,0.14
2025-06-16,20,3,15.00,1.58,0.08
2025-06-17,21,4,19.05,1.78,0.08
2025-06-18,22,5,22.73,2.16,0.10
2025-06-19,22,5,22.73,2.32,0.11
2025-06-20,21,4,19.05,0.76,0.04
2025-06-23,19,5,26.32,-1.40,-0.07
2025-06-24,20,6,30.00,-0.40,-0.02
2025-06-25,21,6,28.57,-1.07,-0.05
2025-06-26,21,6,28.57,-1.04,-0.05
2025-06-27,21,6,28.57,-2.76,-0.13
2025-06-30,19,6,31.58,-1.46,-0.08
2025-07-01,20,7,35.00,-0.72,-0.04
2025-07-02,21,7,33.33,-0.63,-0.03
2025-07-03,21,7,33.33,-4.35,-0.21
2025-07-04,21,7,33.33,-3.09,-0.15
2025-07-07,19,7,36.84,-5.87,-0.31
2025-07-08,20,7,35.00,-6.32,-0.32
2025-07-09,20,7,35.00,-6.32,-0.32
2025-07-10,19,7,36.84,-6.59,-0.35
2025-07-11,19,6,31.58,-7.28,-0.38
2025-07-14,17,6,35.29,-7.04,-0.41
2025-07-15,18,7,38.89,-6.86,-0.38
2025-07-16,18,7,38.89,-6.86,-0.38
2025-07-17,17,6,35.29,-7.06,-0.42
2025-07-18,16,5,31.25,-7.44,-0.47
2025-07-21,15,4,26.67,-9.04,-0.60
2025-07-22,16,4,25.00,-9.24,-0.58
2025-07-23,17,5,29.41,-9.02,-0.53
2025-07-24,17,5,29.41,-9.81,-0.58
2025-07-25,16,5,31.25,-9.14,-0.57
2025-07-28,14,5,35.71,-7.53,-0.54
2025-07-29,15,6,40.00,-7.18,-0.48
2025-07-30,16,7,43.75,-5.72,-0.36
2025-07-31,16,6,37.50,-6.28,-0.39
2025-08-01,16,7,43.75,-5.91,-0.37
2025-08-04,14,7,50.00,-3.92,-0.28
2025-08-05,15,8,53.33,-3.44,-0.23
2025-08-06,16,8,50.00,-3.55,-0.22
2025-08-07,16,9,56.25,-2.96,-0.18
2025-08-08,17,10,58.82,-2.04,-0.12
2025-08-11,16,10,62.50,-0.78,-0.05
2025-08-12,17,11,64.71,-0.61,-0.04
2025-08-13,18,11,61.11,-1.55,-0.09
2025-08-14,18,11,61.11,-1.52,-0.08
2025-08-18,18,11,61.11,-2.88,-0.16
2025-08-19,19,12,63.16,-1.97,-0.10
2025-08-20,20,13,65.00,-1.30,-0.06
2025-08-21,20,14,70.00,-0.90,-0.04
2025-08-22,20,13,65.00,-0.85,-0.04
2025-08-25,19,12,63.16,-1.35,-0.07
2025-08-26,20,13,65.00,-1.00,-0.05
2025-08-28,20,12,60.00,-4.11,-0.21
